chat_id,timestamp,customer_id,agent_id,first_response_time_sec,chat_duration_min,chat_status,csat_score,sentiment,issue_category
IM-2026040241,2026-04-03 21:15:00,CUST-5172,AGT-230,50,5.9,Resolved,4,Positive,Billing & Payment
IM-2026040242,2026-04-03 21:30:00,CUST-7756,AGT-206,89,13.9,Unresolved,5,Negative,Technical Support
IM-2026040243,2026-04-03 22:00:00,CUST-5139,AGT-223,18,10.8,Resolved,5,Neutral,Account Management
IM-2026040244,2026-04-03 23:00:00,CUST-9401,AGT-212,42,12.6,Resolved,5,Positive,Account Management
IM-2026040245,2026-04-03 23:15:00,CUST-8791,AGT-204,52,6.4,Resolved,4,Positive,Account Management
IM-2026040246,2026-04-03 23:15:00,CUST-3321,AGT-213,25,11.0,Resolved,5,Negative,Technical Support
IM-2026040247,2026-04-03 23:30:00,CUST-8858,AGT-232,191,15.5,Unresolved,5,Neutral,Billing & Payment
IM-2026040248,2026-04-04 00:00:00,CUST-2466,AGT-221,33,12.7,Resolved,5,Positive,Billing & Payment
IM-2026040249,2026-04-04 00:00:00,CUST-5680,AGT-231,64,5.3,Transferred,5,Positive,Technical Support
IM-2026040250,2026-04-04 00:15:00,CUST-7090,AGT-234,37,12.2,Resolved,5,Positive,Network Outage
IM-2026040251,2026-04-04 00:45:00,CUST-7028,AGT-208,48,20.6,Resolved,4,Positive,Network Outage
IM-2026040252,2026-04-04 00:45:00,CUST-1189,AGT-232,113,16.2,Resolved,5,Positive,Technical Support
IM-2026040253,2026-04-04 01:15:00,CUST-6873,AGT-228,83,15.8,Resolved,4,Neutral,Account Management
IM-2026040254,2026-04-04 01:45:00,CUST-5516,AGT-207,170,15.9,Resolved,5,Positive,Account Management
IM-2026040255,2026-04-04 02:30:00,CUST-4062,AGT-214,118,14.2,Resolved,4,Positive,Account Management
IM-2026040256,2026-04-04 02:45:00,CUST-5041,AGT-233,109,14.5,Resolved,5,Positive,Account Management
IM-2026040257,2026-04-04 02:45:00,CUST-3883,AGT-201,206,12.4,Resolved,4,Positive,Technical Support
IM-2026040258,2026-04-04 03:00:00,CUST-9041,AGT-201,88,8.8,Unresolved,3,Positive,Billing & Payment
IM-2026040259,2026-04-04 03:00:00,CUST-1410,AGT-202,30,17.5,Resolved,4,Neutral,General Inquiry
IM-2026040260,2026-04-04 03:15:00,CUST-3403,AGT-207,244,10.3,Resolved,5,Positive,Technical Support
IM-2026040261,2026-04-04 03:30:00,CUST-5197,AGT-230,78,3.8,Resolved,4,Positive,General Inquiry
IM-2026040262,2026-04-04 03:45:00,CUST-9828,AGT-211,103,24.6,Transferred,3,Positive,Billing & Payment
IM-2026040263,2026-04-04 03:45:00,CUST-8265,AGT-224,100,10.7,Resolved,5,Negative,Billing & Payment
IM-2026040264,2026-04-04 04:00:00,CUST-4094,AGT-234,87,8.3,Resolved,5,Negative,Billing & Payment
IM-2026040265,2026-04-04 04:30:00,CUST-7279,AGT-232,197,16.0,Resolved,4,Neutral,Network Outage
IM-2026040266,2026-04-04 04:30:00,CUST-8290,AGT-208,224,10.5,Transferred,5,Neutral,General Inquiry
IM-2026040267,2026-04-04 04:45:00,CUST-6277,AGT-217,47,11.3,Resolved,5,Neutral,Network Outage
IM-2026040268,2026-04-04 05:15:00,CUST-4728,AGT-227,249,11.3,Resolved,5,Positive,Billing & Payment
IM-2026040269,2026-04-04 05:15:00,CUST-5205,AGT-214,62,14.4,Resolved,5,Negative,General Inquiry
IM-2026040270,2026-04-04 05:15:00,CUST-3946,AGT-233,27,17.0,Resolved,5,Negative,Billing & Payment
IM-2026040271,2026-04-04 06:00:00,CUST-4920,AGT-205,69,8.4,Resolved,4,Positive,Billing & Payment
IM-2026040272,2026-04-04 06:15:00,CUST-2158,AGT-216,133,19.9,Transferred,5,Neutral,Billing & Payment
IM-2026040273,2026-04-04 06:30:00,CUST-5723,AGT-214,20,10.6,Resolved,5,Positive,Technical Support
IM-2026040274,2026-04-04 06:30:00,CUST-2144,AGT-212,44,14.7,Resolved,5,Positive,Billing & Payment
IM-2026040275,2026-04-04 06:30:00,CUST-2369,AGT-222,161,17.6,Resolved,5,Positive,Account Management
IM-2026040276,2026-04-04 07:00:00,CUST-7621,AGT-230,143,2.0,Resolved,4,Positive,Billing & Payment
IM-2026040277,2026-04-04 07:00:00,CUST-9464,AGT-207,159,9.1,Transferred,4,Positive,Account Management
IM-2026040278,2026-04-04 07:00:00,CUST-2522,AGT-221,71,18.1,Unresolved,5,Positive,Technical Support
IM-2026040279,2026-04-04 07:15:00,CUST-5904,AGT-228,45,7.0,Resolved,3,Neutral,Network Outage
IM-2026040280,2026-04-04 07:15:00,CUST-9945,AGT-207,144,13.0,Resolved,4,Positive,Billing & Payment
IM-2026040281,2026-04-04 07:15:00,CUST-4603,AGT-220,119,13.8,Resolved,5,Positive,General Inquiry
IM-2026040282,2026-04-04 07:45:00,CUST-3886,AGT-232,35,5.3,Resolved,3,Positive,Technical Support
IM-2026040283,2026-04-04 07:45:00,CUST-2362,AGT-230,84,6.7,Resolved,4,Positive,Technical Support
IM-2026040284,2026-04-04 07:45:00,CUST-8201,AGT-234,78,10.9,Resolved,4,Positive,Billing & Payment
IM-2026040285,2026-04-04 08:00:00,CUST-8750,AGT-207,50,8.5,Resolved,5,Positive,General Inquiry
IM-2026040286,2026-04-04 08:15:00,CUST-6483,AGT-224,92,15.9,Resolved,5,Positive,Account Management
IM-2026040287,2026-04-04 08:15:00,CUST-6101,AGT-210,27,6.8,Resolved,4,Positive,Billing & Payment
IM-2026040288,2026-04-04 09:15:00,CUST-8313,AGT-221,54,11.1,Resolved,5,Positive,Account Management
IM-2026040289,2026-04-04 09:15:00,CUST-7255,AGT-216,587,11.6,Resolved,1,Neutral,Technical Support
IM-2026040290,2026-04-04 09:30:00,CUST-6140,AGT-221,51,8.9,Resolved,5,Neutral,Network Outage
IM-2026040291,2026-04-04 10:30:00,CUST-9625,AGT-212,204,10.8,Resolved,4,Positive,Network Outage
IM-2026040292,2026-04-04 10:45:00,CUST-3196,AGT-220,76,7.8,Resolved,3,Positive,General Inquiry
IM-2026040293,2026-04-04 11:15:00,CUST-8641,AGT-213,55,9.9,Resolved,5,Positive,Network Outage
IM-2026040294,2026-04-04 11:30:00,CUST-2902,AGT-212,49,7.5,Unresolved,5,Positive,Technical Support
IM-2026040295,2026-04-04 11:45:00,CUST-4714,AGT-228,60,15.6,Resolved,5,Positive,Technical Support
IM-2026040296,2026-04-04 11:45:00,CUST-5606,AGT-228,34,18.2,Unresolved,5,Positive,Network Outage
IM-2026040297,2026-04-04 12:00:00,CUST-3906,AGT-219,300,14.7,Transferred,3,Positive,Account Management
IM-2026040298,2026-04-04 12:00:00,CUST-6984,AGT-224,125,18.9,Resolved,4,Neutral,Billing & Payment
IM-2026040299,2026-04-04 12:15:00,CUST-2436,AGT-231,148,17.2,Resolved,5,Positive,Technical Support
IM-2026040300,2026-04-04 12:30:00,CUST-8612,AGT-211,241,5.5,Resolved,4,Neutral,Technical Support
IM-2026040301,2026-04-04 12:30:00,CUST-1160,AGT-219,16,14.1,Resolved,4,Positive,Billing & Payment
IM-2026040302,2026-04-04 12:45:00,CUST-6888,AGT-207,76,6.9,Unresolved,3,Neutral,Billing & Payment
IM-2026040303,2026-04-04 12:45:00,CUST-4501,AGT-208,28,6.3,Resolved,4,Positive,Account Management
IM-2026040304,2026-04-04 12:45:00,CUST-6719,AGT-205,24,15.7,Resolved,5,Positive,Technical Support
IM-2026040305,2026-04-04 13:15:00,CUST-8072,AGT-233,77,13.1,Resolved,4,Positive,Billing & Payment
IM-2026040306,2026-04-04 13:45:00,CUST-2057,AGT-224,31,9.4,Unresolved,5,Positive,General Inquiry
IM-2026040307,2026-04-04 14:30:00,CUST-2491,AGT-230,24,10.3,Resolved,4,Positive,Technical Support
IM-2026040308,2026-04-04 15:00:00,CUST-7773,AGT-226,95,13.4,Resolved,5,Positive,Billing & Payment
IM-2026040309,2026-04-04 15:15:00,CUST-1575,AGT-207,71,17.4,Unresolved,4,Positive,Technical Support
IM-2026040310,2026-04-04 15:30:00,CUST-8280,AGT-206,21,12.9,Resolved,4,Positive,Billing & Payment
IM-2026040311,2026-04-04 15:30:00,CUST-6404,AGT-229,25,7.2,Resolved,4,Positive,Network Outage
IM-2026040312,2026-04-04 15:45:00,CUST-2533,AGT-231,107,9.3,Resolved,4,Neutral,Technical Support
IM-2026040313,2026-04-04 15:45:00,CUST-4766,AGT-233,232,7.3,Resolved,5,Neutral,General Inquiry
IM-2026040314,2026-04-04 16:00:00,CUST-1845,AGT-225,119,7.4,Resolved,3,Positive,Technical Support
IM-2026040315,2026-04-04 17:15:00,CUST-6668,AGT-206,108,18.9,Resolved,4,Positive,Account Management
IM-2026040316,2026-04-04 18:15:00,CUST-8838,AGT-208,51,8.4,Resolved,5,Positive,Account Management
IM-2026040317,2026-04-04 18:30:00,CUST-5594,AGT-204,59,19.0,Resolved,3,Negative,Network Outage
IM-2026040318,2026-04-04 18:30:00,CUST-7382,AGT-223,26,11.6,Resolved,5,Neutral,Technical Support
IM-2026040319,2026-04-04 18:45:00,CUST-2768,AGT-217,64,4.5,Resolved,3,Negative,Account Management
IM-2026040320,2026-04-04 19:00:00,CUST-4997,AGT-211,40,12.3,Resolved,5,Neutral,Technical Support
IM-2026040321,2026-04-04 19:30:00,CUST-8715,AGT-223,106,2.0,Resolved,4,Positive,Billing & Payment
IM-2026040322,2026-04-04 20:30:00,CUST-3632,AGT-221,86,16.4,Resolved,4,Negative,Technical Support
IM-2026040323,2026-04-04 20:30:00,CUST-9432,AGT-226,84,9.4,Unresolved,5,Negative,Billing & Payment
IM-2026040324,2026-04-04 20:30:00,CUST-8483,AGT-220,53,4.7,Resolved,4,Neutral,Technical Support
IM-2026040325,2026-04-04 20:45:00,CUST-4935,AGT-220,24,2.0,Resolved,3,Positive,Billing & Payment
IM-2026040326,2026-04-04 20:45:00,CUST-9876,AGT-234,233,8.3,Resolved,3,Positive,Network Outage
IM-2026040327,2026-04-04 20:45:00,CUST-4192,AGT-226,55,9.8,Resolved,5,Positive,General Inquiry
IM-2026040328,2026-04-04 21:00:00,CUST-9365,AGT-234,55,7.5,Unresolved,4,Positive,Account Management
IM-2026040329,2026-04-04 21:45:00,CUST-9787,AGT-205,106,7.5,Resolved,3,Positive,Billing & Payment
IM-2026040330,2026-04-04 22:00:00,CUST-5521,AGT-220,55,9.1,Resolved,5,Positive,Account Management
IM-2026040331,2026-04-04 22:45:00,CUST-5574,AGT-209,262,20.4,Resolved,5,Neutral,General Inquiry
IM-2026040332,2026-04-04 22:45:00,CUST-9008,AGT-201,59,2.0,Unresolved,4,Neutral,Account Management
IM-2026040333,2026-04-04 23:15:00,CUST-3844,AGT-205,59,11.9,Resolved,5,Positive,Account Management
IM-2026040334,2026-04-04 23:15:00,CUST-7084,AGT-229,66,13.4,Resolved,5,Positive,Billing & Payment
IM-2026040335,2026-04-05 01:00:00,CUST-4490,AGT-217,135,11.6,Resolved,5,Positive,Technical Support
IM-2026040336,2026-04-05 01:00:00,CUST-3825,AGT-231,371,10.3,Resolved,1,Negative,Network Outage
IM-2026040337,2026-04-05 01:15:00,CUST-3545,AGT-234,34,11.6,Resolved,3,Neutral,Account Management
IM-2026040338,2026-04-05 01:30:00,CUST-9174,AGT-229,125,16.3,Resolved,3,Positive,Technical Support
IM-2026040339,2026-04-05 01:45:00,CUST-4213,AGT-207,38,23.1,Unresolved,5,Positive,Account Management
IM-2026040340,2026-04-05 01:45:00,CUST-2120,AGT-223,49,11.1,Unresolved,4,Positive,Billing & Payment
IM-2026040341,2026-04-05 01:45:00,CUST-4527,AGT-203,193,11.4,Resolved,5,Positive,Technical Support
IM-2026040342,2026-04-05 02:00:00,CUST-7990,AGT-215,60,11.9,Resolved,4,Negative,Account Management
IM-2026040343,2026-04-05 02:00:00,CUST-2307,AGT-232,181,12.8,Resolved,5,Positive,Technical Support
IM-2026040344,2026-04-05 02:30:00,CUST-1484,AGT-221,172,14.4,Resolved,5,Neutral,Technical Support
IM-2026040345,2026-04-05 03:00:00,CUST-9265,AGT-232,75,10.2,Resolved,5,Neutral,Network Outage
IM-2026040346,2026-04-05 03:30:00,CUST-8163,AGT-233,188,10.7,Resolved,4,Positive,Billing & Payment
IM-2026040347,2026-04-05 03:30:00,CUST-1201,AGT-221,16,10.6,Resolved,4,Positive,Account Management
IM-2026040348,2026-04-05 03:30:00,CUST-3159,AGT-218,103,8.2,Resolved,5,Positive,Network Outage
IM-2026040349,2026-04-05 04:00:00,CUST-9250,AGT-212,113,11.6,Resolved,3,Neutral,Technical Support
IM-2026040350,2026-04-05 04:00:00,CUST-7420,AGT-208,158,16.3,Resolved,3,Neutral,Technical Support
IM-2026040351,2026-04-05 04:30:00,CUST-3355,AGT-214,121,13.2,Unresolved,4,Positive,Account Management
IM-2026040352,2026-04-05 04:30:00,CUST-7409,AGT-217,31,11.5,Unresolved,4,Positive,Account Management
IM-2026040353,2026-04-05 04:45:00,CUST-1553,AGT-204,146,15.8,Resolved,5,Neutral,Account Management
IM-2026040354,2026-04-05 04:45:00,CUST-5958,AGT-201,177,10.9,Resolved,5,Neutral,Account Management
IM-2026040355,2026-04-05 05:00:00,CUST-1862,AGT-210,22,13.7,Transferred,5,Positive,Billing & Payment
IM-2026040356,2026-04-05 05:00:00,CUST-9113,AGT-202,33,20.4,Resolved,5,Positive,Technical Support
IM-2026040357,2026-04-05 05:15:00,CUST-8298,AGT-209,54,15.3,Resolved,4,Positive,Account Management
IM-2026040358,2026-04-05 05:30:00,CUST-5780,AGT-231,119,18.9,Resolved,5,Negative,General Inquiry
IM-2026040359,2026-04-05 05:45:00,CUST-8051,AGT-223,33,16.8,Unresolved,5,Neutral,Billing & Payment
IM-2026040360,2026-04-05 05:45:00,CUST-4288,AGT-209,125,8.4,Resolved,5,Negative,Network Outage
IM-2026040361,2026-04-05 06:00:00,CUST-1411,AGT-215,80,13.3,Unresolved,4,Positive,Billing & Payment
IM-2026040362,2026-04-05 06:15:00,CUST-1803,AGT-205,83,8.7,Resolved,4,Positive,Account Management
IM-2026040363,2026-04-05 06:30:00,CUST-5182,AGT-201,107,11.8,Resolved,3,Positive,Account Management
IM-2026040364,2026-04-05 07:00:00,CUST-6184,AGT-212,46,18.9,Resolved,4,Neutral,Billing & Payment
IM-2026040365,2026-04-05 07:00:00,CUST-6819,AGT-206,33,12.8,Resolved,5,Positive,Billing & Payment
IM-2026040366,2026-04-05 07:15:00,CUST-8629,AGT-232,218,15.5,Resolved,5,Neutral,Technical Support
IM-2026040367,2026-04-05 07:15:00,CUST-5872,AGT-228,140,11.3,Resolved,4,Positive,Network Outage
IM-2026040368,2026-04-05 07:30:00,CUST-4680,AGT-221,22,15.0,Resolved,3,Neutral,Billing & Payment
IM-2026040369,2026-04-05 08:15:00,CUST-1909,AGT-202,27,15.0,Resolved,5,Positive,Billing & Payment
IM-2026040370,2026-04-05 08:30:00,CUST-6097,AGT-216,42,3.3,Resolved,5,Neutral,Network Outage
IM-2026040371,2026-04-05 08:30:00,CUST-5568,AGT-221,111,12.2,Resolved,4,Positive,Account Management
IM-2026040372,2026-04-05 08:30:00,CUST-8771,AGT-210,133,13.9,Resolved,5,Positive,Network Outage
IM-2026040373,2026-04-05 08:30:00,CUST-7034,AGT-228,56,5.0,Unresolved,5,Positive,Billing & Payment
IM-2026040374,2026-04-05 09:00:00,CUST-8890,AGT-201,70,11.7,Resolved,4,Neutral,Network Outage
IM-2026040375,2026-04-05 09:00:00,CUST-2468,AGT-225,34,15.8,Resolved,4,Neutral,Network Outage
IM-2026040376,2026-04-05 09:15:00,CUST-5854,AGT-204,55,8.4,Resolved,5,Positive,Network Outage
IM-2026040377,2026-04-05 10:00:00,CUST-2591,AGT-218,201,6.2,Resolved,5,Positive,Billing & Payment
IM-2026040378,2026-04-05 10:15:00,CUST-9058,AGT-209,169,12.3,Unresolved,4,Neutral,Technical Support
IM-2026040379,2026-04-05 10:30:00,CUST-9301,AGT-202,15,14.0,Resolved,5,Negative,Network Outage
IM-2026040380,2026-04-05 10:30:00,CUST-7668,AGT-203,38,5.4,Unresolved,5,Positive,Technical Support
IM-2026040381,2026-04-05 11:00:00,CUST-3519,AGT-206,94,7.3,Resolved,5,Positive,Technical Support
IM-2026040382,2026-04-05 11:30:00,CUST-3930,AGT-234,266,13.3,Resolved,4,Negative,Technical Support
IM-2026040383,2026-04-05 11:30:00,CUST-5357,AGT-219,70,13.8,Resolved,4,Neutral,Technical Support
IM-2026040384,2026-04-05 11:30:00,CUST-2697,AGT-210,38,24.7,Unresolved,5,Positive,Account Management
IM-2026040385,2026-04-05 12:00:00,CUST-5166,AGT-220,59,15.5,Resolved,4,Negative,Account Management
IM-2026040386,2026-04-05 12:15:00,CUST-9817,AGT-215,18,8.2,Resolved,4,Negative,Account Management
IM-2026040387,2026-04-05 12:30:00,CUST-3781,AGT-215,150,9.3,Resolved,5,Positive,Billing & Payment
IM-2026040388,2026-04-05 12:30:00,CUST-9547,AGT-211,58,12.9,Unresolved,5,Neutral,Billing & Payment
IM-2026040389,2026-04-05 12:45:00,CUST-1163,AGT-211,16,10.4,Resolved,4,Positive,Technical Support
IM-2026040390,2026-04-05 13:00:00,CUST-4590,AGT-214,101,9.0,Resolved,4,Positive,Account Management
IM-2026040391,2026-04-05 13:15:00,CUST-5704,AGT-230,108,13.2,Resolved,3,Negative,General Inquiry
IM-2026040392,2026-04-05 14:45:00,CUST-8407,AGT-234,59,15.4,Resolved,4,Positive,Technical Support
IM-2026040393,2026-04-05 14:45:00,CUST-2015,AGT-216,303,11.0,Resolved,1,Negative,Billing & Payment
IM-2026040394,2026-04-05 14:45:00,CUST-7658,AGT-208,206,19.0,Resolved,5,Positive,Billing & Payment
IM-2026040395,2026-04-05 14:45:00,CUST-6961,AGT-222,123,15.8,Resolved,5,Positive,Technical Support
IM-2026040396,2026-04-05 14:45:00,CUST-9843,AGT-233,127,3.4,Unresolved,4,Positive,Account Management
IM-2026040397,2026-04-05 15:15:00,CUST-2944,AGT-234,193,13.2,Resolved,5,Positive,Account Management
IM-2026040398,2026-04-05 15:45:00,CUST-2353,AGT-201,120,10.6,Unresolved,4,Neutral,Technical Support
IM-2026040399,2026-04-05 15:45:00,CUST-2484,AGT-227,37,23.6,Resolved,3,Positive,Technical Support
IM-2026040400,2026-04-05 16:30:00,CUST-6866,AGT-210,83,7.9,Resolved,4,Positive,Technical Support
IM-2026040401,2026-04-05 16:30:00,CUST-2399,AGT-231,46,11.3,Resolved,3,Positive,Technical Support
IM-2026040402,2026-04-05 17:00:00,CUST-4369,AGT-214,23,17.9,Resolved,5,Negative,Network Outage
IM-2026040403,2026-04-05 17:15:00,CUST-9452,AGT-232,50,12.5,Resolved,5,Positive,Billing & Payment
IM-2026040404,2026-04-05 17:30:00,CUST-8311,AGT-226,104,10.6,Unresolved,4,Neutral,Billing & Payment
IM-2026040405,2026-04-05 18:15:00,CUST-9826,AGT-229,76,6.8,Resolved,5,Positive,Billing & Payment
IM-2026040406,2026-04-05 18:15:00,CUST-5887,AGT-214,135,10.8,Resolved,4,Positive,Billing & Payment
IM-2026040407,2026-04-05 18:30:00,CUST-3235,AGT-209,375,19.0,Resolved,1,Neutral,Technical Support
IM-2026040408,2026-04-05 18:30:00,CUST-7609,AGT-207,40,4.8,Unresolved,5,Neutral,Technical Support
IM-2026040409,2026-04-05 18:45:00,CUST-7018,AGT-206,92,14.6,Unresolved,4,Negative,Technical Support
IM-2026040410,2026-04-05 19:00:00,CUST-8084,AGT-229,30,15.0,Unresolved,4,Positive,Network Outage
IM-2026040411,2026-04-05 19:15:00,CUST-5703,AGT-212,28,10.0,Transferred,5,Positive,Billing & Payment
IM-2026040412,2026-04-05 19:30:00,CUST-3418,AGT-228,43,9.0,Resolved,4,Positive,Billing & Payment
IM-2026040413,2026-04-05 19:30:00,CUST-5549,AGT-213,281,10.3,Resolved,5,Positive,Network Outage
IM-2026040414,2026-04-05 19:45:00,CUST-4879,AGT-202,368,8.1,Transferred,1,Negative,Technical Support
IM-2026040415,2026-04-05 20:15:00,CUST-1929,AGT-230,67,8.2,Resolved,4,Positive,Technical Support
IM-2026040416,2026-04-05 20:30:00,CUST-7671,AGT-220,18,16.4,Resolved,4,Negative,Billing & Payment
IM-2026040417,2026-04-05 20:45:00,CUST-8283,AGT-222,30,16.3,Unresolved,5,Neutral,Technical Support
IM-2026040418,2026-04-05 21:00:00,CUST-3645,AGT-207,137,13.8,Resolved,4,Neutral,Billing & Payment
IM-2026040419,2026-04-05 21:15:00,CUST-7749,AGT-230,25,17.1,Unresolved,5,Neutral,General Inquiry
IM-2026040420,2026-04-05 21:45:00,CUST-1542,AGT-202,345,21.8,Resolved,1,Negative,Technical Support
IM-2026040421,2026-04-05 21:45:00,CUST-4571,AGT-230,51,13.1,Transferred,5,Neutral,Technical Support
IM-2026040422,2026-04-05 22:00:00,CUST-6349,AGT-202,25,4.8,Resolved,5,Neutral,Account Management
IM-2026040423,2026-04-05 22:15:00,CUST-6493,AGT-203,40,17.2,Resolved,5,Neutral,Technical Support
IM-2026040424,2026-04-05 22:30:00,CUST-6905,AGT-206,17,11.0,Resolved,4,Positive,Billing & Payment
IM-2026040425,2026-04-05 22:45:00,CUST-5966,AGT-208,122,16.3,Transferred,4,Neutral,Technical Support
IM-2026040426,2026-04-05 22:45:00,CUST-3560,AGT-201,17,7.4,Resolved,4,Negative,Account Management
IM-2026040427,2026-04-05 23:00:00,CUST-9736,AGT-208,44,12.7,Resolved,3,Positive,Technical Support
IM-2026040428,2026-04-05 23:15:00,CUST-1693,AGT-228,22,10.4,Resolved,4,Neutral,Technical Support
IM-2026040429,2026-04-05 23:45:00,CUST-9567,AGT-225,21,4.1,Resolved,5,Negative,Network Outage
IM-2026040430,2026-04-06 00:00:00,CUST-1913,AGT-229,100,13.8,Transferred,5,Neutral,Account Management
IM-2026040431,2026-04-06 00:00:00,CUST-3570,AGT-226,366,2.0,Resolved,2,Negative,Network Outage
IM-2026040432,2026-04-06 00:15:00,CUST-8453,AGT-201,50,11.3,Resolved,3,Neutral,Network Outage
IM-2026040433,2026-04-06 01:00:00,CUST-1434,AGT-225,57,11.6,Resolved,5,Negative,Billing & Payment
IM-2026040434,2026-04-06 01:00:00,CUST-2093,AGT-204,84,12.7,Resolved,4,Positive,Account Management
IM-2026040435,2026-04-06 01:00:00,CUST-9599,AGT-213,35,2.0,Resolved,4,Negative,Technical Support
IM-2026040436,2026-04-06 01:30:00,CUST-1620,AGT-234,217,7.6,Transferred,4,Positive,Technical Support
IM-2026040437,2026-04-06 01:45:00,CUST-5671,AGT-230,54,21.9,Resolved,4,Positive,Account Management
IM-2026040438,2026-04-06 01:45:00,CUST-4205,AGT-213,34,20.7,Resolved,5,Neutral,Technical Support
IM-2026040439,2026-04-06 02:30:00,CUST-6262,AGT-226,176,13.5,Resolved,3,Neutral,Billing & Payment
IM-2026040440,2026-04-06 02:30:00,CUST-3324,AGT-208,271,11.9,Transferred,5,Positive,Network Outage
IM-2026040441,2026-04-06 02:45:00,CUST-1227,AGT-217,189,11.5,Resolved,5,Positive,Technical Support
IM-2026040442,2026-04-06 03:45:00,CUST-8649,AGT-208,176,16.3,Resolved,4,Positive,Billing & Payment
IM-2026040443,2026-04-06 03:45:00,CUST-5954,AGT-232,84,10.8,Resolved,5,Neutral,General Inquiry
IM-2026040444,2026-04-06 04:00:00,CUST-3438,AGT-202,348,12.6,Transferred,3,Positive,Technical Support
IM-2026040445,2026-04-06 04:15:00,CUST-7066,AGT-221,40,12.5,Resolved,5,Positive,Billing & Payment
IM-2026040446,2026-04-06 04:30:00,CUST-4796,AGT-206,32,9.7,Resolved,5,Positive,Account Management
IM-2026040447,2026-04-06 05:00:00,CUST-8378,AGT-226,170,7.1,Resolved,4,Positive,Technical Support
IM-2026040448,2026-04-06 05:15:00,CUST-6017,AGT-226,309,16.9,Unresolved,2,Positive,Network Outage
IM-2026040449,2026-04-06 05:30:00,CUST-9551,AGT-222,59,18.0,Resolved,4,Positive,Billing & Payment
IM-2026040450,2026-04-06 06:00:00,CUST-3768,AGT-205,121,17.5,Resolved,4,Positive,Billing & Payment
IM-2026040451,2026-04-06 06:15:00,CUST-5274,AGT-209,119,17.4,Resolved,5,Positive,Account Management
IM-2026040452,2026-04-06 06:15:00,CUST-7322,AGT-226,53,20.3,Resolved,4,Negative,Network Outage
IM-2026040453,2026-04-06 06:30:00,CUST-4173,AGT-202,81,12.7,Resolved,5,Negative,Technical Support
IM-2026040454,2026-04-06 06:30:00,CUST-2014,AGT-205,105,17.0,Resolved,5,Negative,Account Management
IM-2026040455,2026-04-06 06:45:00,CUST-9778,AGT-209,167,16.3,Resolved,3,Negative,Technical Support
IM-2026040456,2026-04-06 06:45:00,CUST-1554,AGT-209,63,15.8,Resolved,4,Positive,Account Management
IM-2026040457,2026-04-06 07:15:00,CUST-3347,AGT-223,29,6.2,Resolved,3,Negative,Technical Support
IM-2026040458,2026-04-06 07:45:00,CUST-5464,AGT-230,65,2.9,Resolved,5,Positive,Billing & Payment
