call_id,timestamp,customer_id,agent_id,call_duration_sec,wait_time_sec,call_status,csat_score,issue_category
CALL-2026041081,2026-04-23 15:15:00,CUST-9283,AGT-122,207,34,Answered,3,General Inquiry
CALL-2026041082,2026-04-23 15:30:00,CUST-2618,AGT-104,296,14,Answered,4,Technical Support
CALL-2026041083,2026-04-23 15:30:00,CUST-8063,AGT-116,292,51,Answered,4,General Inquiry
CALL-2026041084,2026-04-23 15:45:00,CUST-9691,AGT-106,343,26,Answered,4,Technical Support
CALL-2026041085,2026-04-23 15:45:00,CUST-6315,AGT-119,249,98,Answered,5,General Inquiry
CALL-2026041086,2026-04-23 16:15:00,CUST-4807,AGT-105,344,69,Dropped,1,Billing & Payment
CALL-2026041087,2026-04-23 16:30:00,CUST-2074,AGT-105,36,133,Answered,4,Technical Support
CALL-2026041088,2026-04-23 16:30:00,CUST-6594,AGT-120,271,28,Answered,5,Billing & Payment
CALL-2026041089,2026-04-23 17:30:00,CUST-8211,AGT-114,183,261,Answered,3,Technical Support
CALL-2026041090,2026-04-23 17:45:00,CUST-2406,AGT-119,208,184,Answered,2,Billing & Payment
CALL-2026041091,2026-04-23 18:00:00,CUST-5183,AGT-101,378,91,Answered,5,Technical Support
CALL-2026041092,2026-04-23 19:00:00,CUST-3292,AGT-121,350,54,Answered,3,Billing & Payment
CALL-2026041093,2026-04-23 19:00:00,CUST-3347,AGT-118,303,13,Answered,5,Technical Support
CALL-2026041094,2026-04-23 19:30:00,CUST-4065,AGT-121,323,39,Answered,4,Technical Support
CALL-2026041095,2026-04-23 19:30:00,CUST-1023,AGT-115,314,12,Answered,5,Billing & Payment
CALL-2026041096,2026-04-23 20:00:00,CUST-3419,AGT-108,232,179,Answered,4,Network Outage
CALL-2026041097,2026-04-23 20:15:00,CUST-7487,AGT-121,294,11,Answered,5,Technical Support
CALL-2026041098,2026-04-23 21:15:00,CUST-5341,AGT-106,376,64,Dropped,1,Technical Support
CALL-2026041099,2026-04-23 22:15:00,CUST-9532,AGT-119,179,84,Answered,5,Account Management
CALL-2026041100,2026-04-23 23:15:00,CUST-7993,AGT-103,384,122,Answered,4,Billing & Payment
CALL-2026041101,2026-04-23 23:45:00,CUST-8636,AGT-105,275,56,Answered,5,Billing & Payment
CALL-2026041102,2026-04-24 01:00:00,CUST-9166,AGT-115,244,58,Answered,5,Technical Support
CALL-2026041103,2026-04-24 01:30:00,CUST-5526,AGT-114,300,48,Answered,5,Network Outage
CALL-2026041104,2026-04-24 02:45:00,CUST-8971,AGT-106,368,107,Answered,4,Network Outage
CALL-2026041105,2026-04-24 03:00:00,CUST-4823,AGT-115,281,36,Answered,4,General Inquiry
CALL-2026041106,2026-04-24 03:30:00,CUST-1092,AGT-109,294,146,Answered,5,Technical Support
CALL-2026041107,2026-04-24 03:45:00,CUST-8018,AGT-111,269,160,Answered,4,Billing & Payment
CALL-2026041108,2026-04-24 03:45:00,CUST-2525,AGT-104,362,29,Missed,1,Technical Support
CALL-2026041109,2026-04-24 04:00:00,CUST-7900,AGT-118,232,30,Answered,4,Account Management
CALL-2026041110,2026-04-24 04:00:00,CUST-2502,AGT-117,240,18,Answered,5,Network Outage
CALL-2026041111,2026-04-24 04:15:00,CUST-7158,AGT-115,337,19,Answered,3,Billing & Payment
CALL-2026041112,2026-04-24 05:15:00,CUST-1330,AGT-105,414,37,Answered,3,Technical Support
CALL-2026041113,2026-04-24 05:30:00,CUST-6913,AGT-123,487,136,Answered,4,Network Outage
CALL-2026041114,2026-04-24 05:30:00,CUST-1329,AGT-120,260,33,Answered,5,Billing & Payment
CALL-2026041115,2026-04-24 05:45:00,CUST-9125,AGT-114,280,200,Answered,1,General Inquiry
CALL-2026041116,2026-04-24 06:00:00,CUST-3593,AGT-107,159,47,Answered,5,Billing & Payment
CALL-2026041117,2026-04-24 06:15:00,CUST-6247,AGT-113,261,109,Answered,5,Technical Support
CALL-2026041118,2026-04-24 06:45:00,CUST-9954,AGT-124,405,29,Answered,5,Billing & Payment
CALL-2026041119,2026-04-24 07:00:00,CUST-9289,AGT-124,198,15,Answered,4,Billing & Payment
CALL-2026041120,2026-04-24 07:15:00,CUST-2816,AGT-104,342,23,Answered,5,Billing & Payment
CALL-2026041121,2026-04-24 07:45:00,CUST-2058,AGT-119,548,12,Answered,5,Billing & Payment
CALL-2026041122,2026-04-24 08:15:00,CUST-8254,AGT-123,269,13,Answered,5,Technical Support
CALL-2026041123,2026-04-24 09:30:00,CUST-2334,AGT-102,512,21,Answered,4,Technical Support
CALL-2026041124,2026-04-24 09:30:00,CUST-7742,AGT-120,279,271,Dropped,1,General Inquiry
CALL-2026041125,2026-04-24 10:15:00,CUST-6425,AGT-119,222,46,Answered,5,Billing & Payment
CALL-2026041126,2026-04-24 10:45:00,CUST-3955,AGT-102,229,161,Answered,5,Technical Support
CALL-2026041127,2026-04-24 11:00:00,CUST-4819,AGT-108,179,183,Answered,2,Billing & Payment
CALL-2026041128,2026-04-24 11:00:00,CUST-2626,AGT-115,212,73,Answered,5,Account Management
CALL-2026041129,2026-04-24 12:00:00,CUST-1559,AGT-121,319,367,Dropped,1,Account Management
CALL-2026041130,2026-04-24 12:00:00,CUST-1798,AGT-112,256,391,Dropped,1,Billing & Payment
CALL-2026041131,2026-04-24 12:00:00,CUST-4065,AGT-111,252,274,Answered,4,Technical Support
CALL-2026041132,2026-04-24 13:45:00,CUST-8963,AGT-102,133,46,Answered,5,Technical Support
CALL-2026041133,2026-04-24 14:45:00,CUST-3582,AGT-114,370,39,Answered,4,Billing & Payment
CALL-2026041134,2026-04-24 14:45:00,CUST-3808,AGT-115,597,278,Answered,3,Account Management
CALL-2026041135,2026-04-24 15:15:00,CUST-9823,AGT-122,304,11,Dropped,1,Billing & Payment
CALL-2026041136,2026-04-24 15:45:00,CUST-7805,AGT-121,463,18,Answered,4,Network Outage
CALL-2026041137,2026-04-24 16:45:00,CUST-8380,AGT-107,446,12,Answered,4,Billing & Payment
CALL-2026041138,2026-04-24 18:00:00,CUST-5327,AGT-114,308,19,Answered,4,Billing & Payment
CALL-2026041139,2026-04-24 19:15:00,CUST-1540,AGT-119,269,10,Answered,4,Billing & Payment
CALL-2026041140,2026-04-24 19:45:00,CUST-2551,AGT-117,267,69,Answered,4,Billing & Payment
CALL-2026041141,2026-04-24 21:15:00,CUST-8635,AGT-115,276,20,Answered,4,Billing & Payment
CALL-2026041142,2026-04-24 21:30:00,CUST-5717,AGT-108,423,42,Answered,3,Network Outage
CALL-2026041143,2026-04-24 21:45:00,CUST-8035,AGT-116,241,40,Answered,5,Technical Support
CALL-2026041144,2026-04-24 22:00:00,CUST-4060,AGT-115,366,61,Answered,3,Billing & Payment
CALL-2026041145,2026-04-24 22:00:00,CUST-7213,AGT-116,258,82,Answered,5,General Inquiry
CALL-2026041146,2026-04-24 22:15:00,CUST-2239,AGT-101,184,13,Answered,3,Account Management
CALL-2026041147,2026-04-24 22:15:00,CUST-6055,AGT-123,224,106,Answered,5,Technical Support
CALL-2026041148,2026-04-24 22:45:00,CUST-1124,AGT-102,386,89,Dropped,1,Technical Support
CALL-2026041149,2026-04-25 00:45:00,CUST-5756,AGT-110,184,48,Answered,3,General Inquiry
CALL-2026041150,2026-04-25 00:45:00,CUST-5840,AGT-107,275,118,Answered,5,Technical Support
CALL-2026041151,2026-04-25 01:15:00,CUST-5621,AGT-121,161,60,Dropped,1,Billing & Payment
CALL-2026041152,2026-04-25 01:30:00,CUST-2137,AGT-105,397,59,Answered,5,General Inquiry
CALL-2026041153,2026-04-25 01:30:00,CUST-7446,AGT-113,92,172,Answered,3,Network Outage
CALL-2026041154,2026-04-25 02:00:00,CUST-5919,AGT-104,340,21,Answered,4,Billing & Payment
CALL-2026041155,2026-04-25 03:30:00,CUST-1883,AGT-109,283,13,Answered,4,Billing & Payment
CALL-2026041156,2026-04-25 04:45:00,CUST-2786,AGT-104,342,65,Answered,5,Network Outage
CALL-2026041157,2026-04-25 05:30:00,CUST-9839,AGT-112,358,267,Dropped,1,Account Management
CALL-2026041158,2026-04-25 05:30:00,CUST-5861,AGT-117,345,116,Answered,5,Billing & Payment
CALL-2026041159,2026-04-25 06:00:00,CUST-8919,AGT-105,379,51,Answered,4,Account Management
CALL-2026041160,2026-04-25 07:00:00,CUST-8308,AGT-104,306,16,Answered,4,Account Management
CALL-2026041161,2026-04-25 07:00:00,CUST-2203,AGT-108,398,79,Missed,1,Technical Support
CALL-2026041162,2026-04-25 07:15:00,CUST-3477,AGT-122,218,28,Answered,5,Network Outage
CALL-2026041163,2026-04-25 08:15:00,CUST-7227,AGT-101,281,114,Answered,4,Technical Support
CALL-2026041164,2026-04-25 08:30:00,CUST-6289,AGT-122,271,66,Answered,4,Network Outage
CALL-2026041165,2026-04-25 09:00:00,CUST-5830,AGT-109,339,194,Answered,1,Account Management
CALL-2026041166,2026-04-25 09:45:00,CUST-3922,AGT-123,333,64,Answered,3,Technical Support
CALL-2026041167,2026-04-25 10:45:00,CUST-6608,AGT-112,156,259,Dropped,1,Billing & Payment
CALL-2026041168,2026-04-25 11:15:00,CUST-8887,AGT-110,386,32,Answered,4,Account Management
CALL-2026041169,2026-04-25 11:15:00,CUST-8851,AGT-118,404,140,Answered,5,Billing & Payment
CALL-2026041170,2026-04-25 12:30:00,CUST-3366,AGT-112,378,311,Answered,2,General Inquiry
CALL-2026041171,2026-04-25 13:00:00,CUST-2614,AGT-112,148,133,Answered,5,Account Management
CALL-2026041172,2026-04-25 13:00:00,CUST-6733,AGT-124,387,45,Answered,4,Billing & Payment
CALL-2026041173,2026-04-25 13:30:00,CUST-7042,AGT-106,289,331,Answered,3,Technical Support
CALL-2026041174,2026-04-25 13:45:00,CUST-8235,AGT-120,253,400,Dropped,2,Technical Support
CALL-2026041175,2026-04-25 13:45:00,CUST-8229,AGT-107,193,37,Answered,3,Technical Support
CALL-2026041176,2026-04-25 14:45:00,CUST-8273,AGT-113,206,184,Answered,2,Billing & Payment
CALL-2026041177,2026-04-25 15:00:00,CUST-8069,AGT-108,440,43,Answered,5,Billing & Payment
CALL-2026041178,2026-04-25 16:00:00,CUST-9667,AGT-104,198,167,Answered,4,General Inquiry
CALL-2026041179,2026-04-25 16:00:00,CUST-5661,AGT-114,326,30,Answered,4,General Inquiry
CALL-2026041180,2026-04-25 17:45:00,CUST-9998,AGT-115,264,99,Answered,5,Network Outage
CALL-2026041181,2026-04-25 17:45:00,CUST-4909,AGT-102,367,169,Answered,5,Technical Support
CALL-2026041182,2026-04-25 17:45:00,CUST-6546,AGT-122,247,118,Answered,5,Account Management
CALL-2026041183,2026-04-25 19:15:00,CUST-6374,AGT-101,96,34,Answered,4,Technical Support
CALL-2026041184,2026-04-25 20:00:00,CUST-1376,AGT-113,247,107,Answered,4,Network Outage
CALL-2026041185,2026-04-25 22:00:00,CUST-6396,AGT-122,268,134,Dropped,2,Account Management
CALL-2026041186,2026-04-25 22:15:00,CUST-5215,AGT-106,187,33,Answered,4,Network Outage
CALL-2026041187,2026-04-25 22:30:00,CUST-1400,AGT-113,298,25,Answered,5,Network Outage
CALL-2026041188,2026-04-25 22:45:00,CUST-4010,AGT-116,288,48,Answered,5,Billing & Payment
CALL-2026041189,2026-04-25 23:15:00,CUST-6767,AGT-123,467,141,Dropped,1,Network Outage
CALL-2026041190,2026-04-26 00:00:00,CUST-5300,AGT-111,241,65,Answered,5,Billing & Payment
CALL-2026041191,2026-04-26 00:45:00,CUST-9621,AGT-120,269,63,Answered,4,Technical Support
CALL-2026041192,2026-04-26 01:15:00,CUST-6479,AGT-110,409,205,Answered,2,Technical Support
CALL-2026041193,2026-04-26 02:00:00,CUST-9167,AGT-109,225,117,Answered,5,Technical Support
CALL-2026041194,2026-04-26 04:15:00,CUST-2091,AGT-113,328,74,Answered,4,Billing & Payment
CALL-2026041195,2026-04-26 04:30:00,CUST-5370,AGT-114,308,203,Answered,1,Billing & Payment
CALL-2026041196,2026-04-26 05:00:00,CUST-5916,AGT-104,305,126,Answered,3,Technical Support
CALL-2026041197,2026-04-26 05:45:00,CUST-3276,AGT-120,306,25,Answered,4,Technical Support
CALL-2026041198,2026-04-26 06:15:00,CUST-1872,AGT-122,403,76,Answered,5,Technical Support
CALL-2026041199,2026-04-26 06:15:00,CUST-5008,AGT-113,507,116,Answered,4,General Inquiry
CALL-2026041200,2026-04-26 06:30:00,CUST-4723,AGT-120,154,52,Answered,5,Technical Support
CALL-2026041201,2026-04-26 06:45:00,CUST-4469,AGT-124,280,172,Answered,5,Billing & Payment
CALL-2026041202,2026-04-26 07:15:00,CUST-1949,AGT-105,206,105,Answered,5,Account Management
CALL-2026041203,2026-04-26 07:15:00,CUST-2482,AGT-116,349,46,Answered,5,Billing & Payment
CALL-2026041204,2026-04-26 10:30:00,CUST-7339,AGT-101,219,341,Answered,2,Technical Support
CALL-2026041205,2026-04-26 12:30:00,CUST-3058,AGT-106,210,83,Answered,5,Billing & Payment
CALL-2026041206,2026-04-26 12:45:00,CUST-6543,AGT-106,344,104,Answered,4,Account Management
CALL-2026041207,2026-04-26 13:15:00,CUST-1881,AGT-113,244,159,Answered,4,Network Outage
CALL-2026041208,2026-04-26 14:45:00,CUST-8956,AGT-114,231,37,Answered,4,Billing & Payment
CALL-2026041209,2026-04-26 16:00:00,CUST-8803,AGT-115,200,94,Answered,4,Network Outage
CALL-2026041210,2026-04-26 16:15:00,CUST-8630,AGT-124,202,12,Answered,4,Network Outage
CALL-2026041211,2026-04-26 16:30:00,CUST-8487,AGT-114,210,77,Answered,5,Technical Support
CALL-2026041212,2026-04-26 16:45:00,CUST-3179,AGT-104,345,29,Missed,2,Account Management
CALL-2026041213,2026-04-26 17:30:00,CUST-1356,AGT-116,318,173,Answered,4,Network Outage
CALL-2026041214,2026-04-26 18:45:00,CUST-8422,AGT-104,371,218,Answered,2,Network Outage
CALL-2026041215,2026-04-26 19:00:00,CUST-2487,AGT-115,282,69,Answered,3,Account Management
CALL-2026041216,2026-04-26 19:15:00,CUST-9340,AGT-108,247,21,Answered,4,Technical Support
CALL-2026041217,2026-04-26 20:00:00,CUST-1528,AGT-107,399,28,Answered,5,Billing & Payment
CALL-2026041218,2026-04-26 20:15:00,CUST-9884,AGT-111,194,37,Answered,5,Network Outage
CALL-2026041219,2026-04-26 20:15:00,CUST-6777,AGT-122,208,281,Missed,2,Billing & Payment
CALL-2026041220,2026-04-26 20:30:00,CUST-4377,AGT-114,273,34,Answered,5,General Inquiry
CALL-2026041221,2026-04-26 21:30:00,CUST-1184,AGT-105,458,70,Answered,5,Technical Support
CALL-2026041222,2026-04-26 21:45:00,CUST-5599,AGT-103,239,397,Dropped,2,Technical Support
CALL-2026041223,2026-04-27 00:45:00,CUST-1143,AGT-119,257,35,Answered,5,Technical Support
CALL-2026041224,2026-04-27 01:15:00,CUST-9890,AGT-112,308,89,Answered,4,Technical Support
CALL-2026041225,2026-04-27 02:00:00,CUST-6783,AGT-124,404,52,Answered,5,Technical Support
CALL-2026041226,2026-04-27 03:45:00,CUST-4759,AGT-107,292,13,Answered,3,Technical Support
CALL-2026041227,2026-04-27 04:30:00,CUST-9075,AGT-111,351,163,Answered,5,Account Management
CALL-2026041228,2026-04-27 04:30:00,CUST-6455,AGT-103,414,34,Answered,5,Account Management
CALL-2026041229,2026-04-27 05:15:00,CUST-9888,AGT-124,278,10,Answered,3,Billing & Payment
CALL-2026041230,2026-04-27 06:15:00,CUST-4842,AGT-103,257,31,Answered,4,Account Management
CALL-2026041231,2026-04-27 06:15:00,CUST-2149,AGT-117,169,23,Answered,5,Billing & Payment
CALL-2026041232,2026-04-27 06:30:00,CUST-4049,AGT-107,282,14,Answered,4,Billing & Payment
CALL-2026041233,2026-04-27 06:45:00,CUST-5908,AGT-107,119,57,Dropped,2,General Inquiry
CALL-2026041234,2026-04-27 07:00:00,CUST-5666,AGT-121,415,43,Answered,5,Network Outage
CALL-2026041235,2026-04-27 07:00:00,CUST-4046,AGT-111,184,30,Answered,4,Account Management
CALL-2026041236,2026-04-27 08:15:00,CUST-8541,AGT-122,185,21,Answered,4,Account Management
CALL-2026041237,2026-04-27 09:30:00,CUST-7324,AGT-114,189,45,Answered,5,Billing & Payment
CALL-2026041238,2026-04-27 10:00:00,CUST-8433,AGT-121,312,862,Answered,2,Billing & Payment
CALL-2026041239,2026-04-27 10:00:00,CUST-5643,AGT-101,359,140,Answered,4,Billing & Payment
CALL-2026041240,2026-04-27 11:00:00,CUST-2558,AGT-116,191,240,Dropped,1,Billing & Payment
CALL-2026041241,2026-04-27 11:45:00,CUST-8274,AGT-116,261,120,Answered,5,Account Management
CALL-2026041242,2026-04-27 12:15:00,CUST-9667,AGT-110,218,281,Answered,1,Technical Support
CALL-2026041243,2026-04-27 13:00:00,CUST-2773,AGT-107,154,155,Answered,4,Billing & Payment
CALL-2026041244,2026-04-27 13:30:00,CUST-4291,AGT-105,364,72,Answered,4,Account Management
CALL-2026041245,2026-04-27 14:00:00,CUST-8140,AGT-118,336,737,Answered,1,General Inquiry
CALL-2026041246,2026-04-27 14:15:00,CUST-1613,AGT-103,285,171,Answered,3,Technical Support
CALL-2026041247,2026-04-27 14:45:00,CUST-2744,AGT-117,159,80,Answered,4,Technical Support
CALL-2026041248,2026-04-27 14:45:00,CUST-5876,AGT-112,356,351,Answered,1,General Inquiry
CALL-2026041249,2026-04-27 15:00:00,CUST-2612,AGT-112,399,21,Missed,1,General Inquiry
CALL-2026041250,2026-04-27 17:00:00,CUST-5764,AGT-103,205,11,Answered,5,Technical Support
CALL-2026041251,2026-04-27 18:15:00,CUST-9968,AGT-107,218,14,Answered,4,Technical Support
CALL-2026041252,2026-04-27 18:30:00,CUST-9379,AGT-105,195,12,Answered,5,Technical Support
CALL-2026041253,2026-04-27 18:45:00,CUST-4136,AGT-103,159,32,Answered,5,Billing & Payment
CALL-2026041254,2026-04-27 19:15:00,CUST-5409,AGT-115,356,62,Answered,5,Network Outage
CALL-2026041255,2026-04-27 20:00:00,CUST-6722,AGT-112,276,44,Answered,5,Technical Support
CALL-2026041256,2026-04-27 20:30:00,CUST-4126,AGT-102,390,79,Answered,5,Technical Support
CALL-2026041257,2026-04-27 21:15:00,CUST-1942,AGT-117,269,20,Answered,3,Technical Support
CALL-2026041258,2026-04-27 21:15:00,CUST-9140,AGT-118,329,14,Answered,4,Billing & Payment
CALL-2026041259,2026-04-27 21:45:00,CUST-9599,AGT-108,346,45,Answered,4,Account Management
CALL-2026041260,2026-04-27 23:00:00,CUST-7804,AGT-110,199,40,Answered,5,Technical Support
CALL-2026041261,2026-04-27 23:15:00,CUST-3940,AGT-122,337,73,Answered,4,Technical Support
CALL-2026041262,2026-04-27 23:30:00,CUST-5103,AGT-117,330,41,Answered,5,Billing & Payment
CALL-2026041263,2026-04-27 23:45:00,CUST-9097,AGT-117,131,30,Answered,5,Account Management
CALL-2026041264,2026-04-28 00:00:00,CUST-7116,AGT-103,228,107,Answered,4,Account Management
CALL-2026041265,2026-04-28 00:45:00,CUST-6095,AGT-119,325,79,Answered,5,Network Outage
CALL-2026041266,2026-04-28 01:15:00,CUST-2740,AGT-110,257,11,Answered,5,Billing & Payment
CALL-2026041267,2026-04-28 02:00:00,CUST-1961,AGT-112,387,20,Missed,1,Billing & Payment
CALL-2026041268,2026-04-28 02:15:00,CUST-5589,AGT-116,253,53,Answered,5,Technical Support
CALL-2026041269,2026-04-28 02:45:00,CUST-8161,AGT-103,202,59,Answered,4,Network Outage
CALL-2026041270,2026-04-28 03:00:00,CUST-7349,AGT-110,200,24,Answered,5,Technical Support
CALL-2026041271,2026-04-28 03:15:00,CUST-5549,AGT-113,122,72,Answered,5,Account Management
CALL-2026041272,2026-04-28 05:15:00,CUST-8962,AGT-107,120,33,Answered,3,Billing & Payment
CALL-2026041273,2026-04-28 07:30:00,CUST-1909,AGT-120,67,206,Answered,1,Technical Support
CALL-2026041274,2026-04-28 08:15:00,CUST-3288,AGT-103,188,39,Answered,4,Billing & Payment
CALL-2026041275,2026-04-28 08:15:00,CUST-5098,AGT-119,403,91,Answered,4,Technical Support
CALL-2026041276,2026-04-28 08:45:00,CUST-8543,AGT-111,292,51,Missed,3,General Inquiry
CALL-2026041277,2026-04-28 09:15:00,CUST-3057,AGT-124,242,22,Answered,4,Account Management
CALL-2026041278,2026-04-28 09:15:00,CUST-6125,AGT-121,336,14,Answered,5,Account Management
CALL-2026041279,2026-04-28 09:30:00,CUST-1329,AGT-118,237,28,Answered,5,Network Outage
CALL-2026041280,2026-04-28 09:45:00,CUST-8311,AGT-104,192,92,Answered,5,Technical Support
CALL-2026041281,2026-04-28 10:15:00,CUST-4973,AGT-119,178,238,Answered,3,Account Management
CALL-2026041282,2026-04-28 11:00:00,CUST-5606,AGT-113,359,361,Dropped,1,General Inquiry
CALL-2026041283,2026-04-28 12:00:00,CUST-5729,AGT-112,258,789,Answered,2,Account Management
CALL-2026041284,2026-04-28 13:00:00,CUST-8092,AGT-109,267,262,Dropped,2,Technical Support
CALL-2026041285,2026-04-28 13:15:00,CUST-7474,AGT-111,206,38,Answered,5,Network Outage
CALL-2026041286,2026-04-28 13:15:00,CUST-3337,AGT-121,360,314,Answered,2,Billing & Payment
CALL-2026041287,2026-04-28 14:00:00,CUST-2126,AGT-121,224,50,Answered,5,Billing & Payment
CALL-2026041288,2026-04-28 14:15:00,CUST-6492,AGT-108,271,33,Answered,5,Billing & Payment
CALL-2026041289,2026-04-28 15:15:00,CUST-8711,AGT-113,204,84,Answered,5,Billing & Payment
CALL-2026041290,2026-04-28 15:15:00,CUST-9835,AGT-118,244,59,Answered,5,Account Management
CALL-2026041291,2026-04-28 16:15:00,CUST-8401,AGT-113,352,55,Dropped,1,General Inquiry
CALL-2026041292,2026-04-28 16:30:00,CUST-4736,AGT-103,214,29,Answered,5,Billing & Payment
CALL-2026041293,2026-04-28 16:30:00,CUST-5052,AGT-122,269,50,Answered,5,Technical Support
CALL-2026041294,2026-04-28 18:45:00,CUST-8041,AGT-124,411,86,Answered,5,Technical Support
CALL-2026041295,2026-04-28 18:45:00,CUST-1611,AGT-114,203,103,Missed,2,Technical Support
CALL-2026041296,2026-04-28 19:15:00,CUST-1173,AGT-120,251,78,Answered,5,Network Outage
CALL-2026041297,2026-04-28 20:00:00,CUST-2896,AGT-123,297,52,Answered,5,Account Management
CALL-2026041298,2026-04-28 20:15:00,CUST-8758,AGT-106,285,49,Answered,4,Network Outage
CALL-2026041299,2026-04-28 20:30:00,CUST-5964,AGT-101,156,75,Answered,4,Account Management
CALL-2026041300,2026-04-28 21:15:00,CUST-1106,AGT-118,387,62,Answered,4,Account Management
CALL-2026041301,2026-04-28 23:00:00,CUST-1214,AGT-111,427,58,Answered,5,Account Management
CALL-2026041302,2026-04-29 00:15:00,CUST-7834,AGT-116,106,29,Answered,5,Billing & Payment
CALL-2026041303,2026-04-29 01:00:00,CUST-1303,AGT-112,367,110,Answered,5,Technical Support
CALL-2026041304,2026-04-29 01:00:00,CUST-4976,AGT-109,363,11,Answered,4,Technical Support
CALL-2026041305,2026-04-29 01:00:00,CUST-3292,AGT-106,382,154,Answered,3,General Inquiry
CALL-2026041306,2026-04-29 02:45:00,CUST-7821,AGT-108,447,46,Dropped,1,Account Management
CALL-2026041307,2026-04-29 03:30:00,CUST-5090,AGT-115,305,29,Answered,5,Billing & Payment
CALL-2026041308,2026-04-29 03:45:00,CUST-1226,AGT-116,368,466,Dropped,2,Billing & Payment
CALL-2026041309,2026-04-29 04:30:00,CUST-6280,AGT-101,268,147,Answered,5,General Inquiry
CALL-2026041310,2026-04-29 04:45:00,CUST-9271,AGT-107,325,77,Answered,3,Network Outage
CALL-2026041311,2026-04-29 05:45:00,CUST-6399,AGT-120,184,15,Dropped,1,Technical Support
CALL-2026041312,2026-04-29 06:00:00,CUST-9440,AGT-115,260,55,Answered,5,General Inquiry
CALL-2026041313,2026-04-29 06:15:00,CUST-9567,AGT-120,332,87,Missed,2,Billing & Payment
CALL-2026041314,2026-04-29 06:15:00,CUST-8066,AGT-106,334,10,Answered,5,Network Outage
CALL-2026041315,2026-04-29 06:15:00,CUST-7118,AGT-102,161,18,Answered,5,Account Management
CALL-2026041316,2026-04-29 07:45:00,CUST-3846,AGT-123,258,61,Answered,4,Technical Support
CALL-2026041317,2026-04-29 08:30:00,CUST-1912,AGT-119,462,24,Answered,3,Account Management
CALL-2026041318,2026-04-29 09:00:00,CUST-3466,AGT-117,258,112,Answered,5,Billing & Payment
CALL-2026041319,2026-04-29 09:15:00,CUST-9120,AGT-118,379,27,Answered,5,Billing & Payment
CALL-2026041320,2026-04-29 09:45:00,CUST-3682,AGT-119,356,11,Answered,5,Network Outage
CALL-2026041321,2026-04-29 11:15:00,CUST-8189,AGT-104,288,151,Answered,5,Account Management
CALL-2026041322,2026-04-29 11:45:00,CUST-1244,AGT-121,248,196,Answered,4,General Inquiry
CALL-2026041323,2026-04-29 11:45:00,CUST-4515,AGT-108,184,36,Answered,4,Technical Support
CALL-2026041324,2026-04-29 12:15:00,CUST-3015,AGT-117,367,202,Dropped,3,General Inquiry
CALL-2026041325,2026-04-29 13:00:00,CUST-9772,AGT-101,300,392,Answered,1,Network Outage
CALL-2026041326,2026-04-29 13:00:00,CUST-2886,AGT-108,280,52,Answered,3,Billing & Payment
CALL-2026041327,2026-04-29 13:15:00,CUST-1306,AGT-104,251,419,Dropped,1,Network Outage
CALL-2026041328,2026-04-29 13:30:00,CUST-6025,AGT-119,448,83,Answered,5,Billing & Payment
CALL-2026041329,2026-04-29 13:45:00,CUST-1071,AGT-115,312,80,Dropped,2,Billing & Payment
CALL-2026041330,2026-04-29 14:00:00,CUST-8332,AGT-122,329,103,Answered,5,Technical Support
CALL-2026041331,2026-04-29 14:15:00,CUST-1794,AGT-107,401,721,Dropped,1,Technical Support
CALL-2026041332,2026-04-29 14:15:00,CUST-5237,AGT-122,468,256,Answered,3,Account Management
CALL-2026041333,2026-04-29 14:15:00,CUST-1464,AGT-116,372,61,Answered,4,Technical Support
CALL-2026041334,2026-04-29 15:15:00,CUST-1446,AGT-117,245,28,Answered,5,Billing & Payment
CALL-2026041335,2026-04-29 15:45:00,CUST-4980,AGT-123,214,82,Answered,4,Billing & Payment
CALL-2026041336,2026-04-29 16:45:00,CUST-1557,AGT-117,203,30,Answered,5,Account Management
CALL-2026041337,2026-04-29 16:45:00,CUST-6441,AGT-107,377,92,Answered,5,Account Management
CALL-2026041338,2026-04-29 17:00:00,CUST-4255,AGT-102,403,65,Answered,5,Network Outage
CALL-2026041339,2026-04-29 18:15:00,CUST-7079,AGT-124,309,47,Answered,5,Account Management
CALL-2026041340,2026-04-29 18:30:00,CUST-1985,AGT-113,204,165,Answered,5,Billing & Payment
CALL-2026041341,2026-04-29 18:45:00,CUST-6051,AGT-118,360,127,Answered,4,Billing & Payment
CALL-2026041342,2026-04-29 19:15:00,CUST-5147,AGT-124,257,42,Answered,4,Network Outage
CALL-2026041343,2026-04-29 19:30:00,CUST-4832,AGT-103,65,67,Dropped,1,Account Management
CALL-2026041344,2026-04-29 19:45:00,CUST-6171,AGT-115,229,51,Answered,5,Billing & Payment
CALL-2026041345,2026-04-29 19:45:00,CUST-7088,AGT-109,291,43,Answered,4,Billing & Payment
CALL-2026041346,2026-04-29 20:15:00,CUST-2829,AGT-108,381,41,Answered,4,Billing & Payment
CALL-2026041347,2026-04-29 20:30:00,CUST-7182,AGT-104,276,16,Answered,3,Technical Support
CALL-2026041348,2026-04-29 20:45:00,CUST-1064,AGT-104,258,15,Answered,5,Account Management
CALL-2026041349,2026-04-29 22:00:00,CUST-6620,AGT-121,343,26,Answered,5,Account Management
CALL-2026041350,2026-04-29 22:15:00,CUST-9303,AGT-105,421,87,Answered,5,General Inquiry
